important	2025-08-27 18:11:12_945	打开日志文件[/home/sunrise/xgo_demo/build/xgo_head/log/log.txt], 级别为1:debug, 超过10485760字节将重建文件。
debug	2025-08-27 18:14:42_712	1 body to draw.
debug	2025-08-27 18:14:42_731	interval not reach, ignor.
debug	2025-08-27 18:14:42_732	receive a body
debug	2025-08-27 18:14:42_732	body points num  19 , save.
debug	2025-08-27 18:14:42_761	interval not reach, ignor.
debug	2025-08-27 18:14:42_762	receive a body
debug	2025-08-27 18:14:42_762	body points num  19 , save.
debug	2025-08-27 18:14:42_792	interval not reach, ignor.
debug	2025-08-27 18:14:42_792	receive a body
debug	2025-08-27 18:14:42_792	body points num  19 , save.
debug	2025-08-27 18:14:42_822	receive a compressed Image, format is :jpeg,  size if :43539
debug	2025-08-27 18:14:42_833	1 body to draw.
debug	2025-08-27 18:14:42_835	receive a body
debug	2025-08-27 18:14:42_835	body points num  19 , save.
debug	2025-08-27 18:14:42_852	interval not reach, ignor.
debug	2025-08-27 18:14:42_853	receive a body
debug	2025-08-27 18:14:42_853	body points num  19 , save.
debug	2025-08-27 18:14:42_883	interval not reach, ignor.
debug	2025-08-27 18:14:42_883	receive a body
debug	2025-08-27 18:14:42_883	body points num  19 , save.
debug	2025-08-27 18:14:42_913	interval not reach, ignor.
debug	2025-08-27 18:14:42_913	receive a body
debug	2025-08-27 18:14:42_914	body points num  19 , save.
debug	2025-08-27 18:14:42_943	receive a compressed Image, format is :jpeg,  size if :46077
debug	2025-08-27 18:14:42_954	1 body to draw.
debug	2025-08-27 18:14:42_956	receive a body
debug	2025-08-27 18:14:42_956	body points num  19 , save.
debug	2025-08-27 18:14:42_974	interval not reach, ignor.
debug	2025-08-27 18:14:42_974	receive a body
debug	2025-08-27 18:14:42_974	body points num  19 , save.
debug	2025-08-27 18:14:43_004	interval not reach, ignor.
debug	2025-08-27 18:14:43_004	receive a body
debug	2025-08-27 18:14:43_005	body points num  19 , save.
debug	2025-08-27 18:14:43_034	interval not reach, ignor.
debug	2025-08-27 18:14:43_035	receive a body
debug	2025-08-27 18:14:43_035	body points num  19 , save.
debug	2025-08-27 18:14:43_065	receive a compressed Image, format is :jpeg,  size if :46899
debug	2025-08-27 18:14:43_076	1 body to draw.
debug	2025-08-27 18:14:43_078	receive a body
debug	2025-08-27 18:14:43_078	body points num  19 , save.
debug	2025-08-27 18:14:43_095	interval not reach, ignor.
debug	2025-08-27 18:14:43_095	receive a body
debug	2025-08-27 18:14:43_125	interval not reach, ignor.
debug	2025-08-27 18:14:43_126	receive a body
debug	2025-08-27 18:14:43_126	body points num  19 , save.
debug	2025-08-27 18:14:43_155	interval not reach, ignor.
debug	2025-08-27 18:14:43_156	receive a body
debug	2025-08-27 18:14:43_156	body points num  19 , save.
debug	2025-08-27 18:14:43_186	receive a compressed Image, format is :jpeg,  size if :50257
debug	2025-08-27 18:14:43_198	1 body to draw.
debug	2025-08-27 18:14:43_199	receive a body
debug	2025-08-27 18:14:43_199	body points num  19 , save.
debug	2025-08-27 18:14:43_216	interval not reach, ignor.
debug	2025-08-27 18:14:43_216	receive a body
debug	2025-08-27 18:14:43_246	receive a body
debug	2025-08-27 18:14:43_247	body points num  19 , save.
debug	2025-08-27 18:14:43_277	interval not reach, ignor.
debug	2025-08-27 18:14:43_277	receive a body
debug	2025-08-27 18:14:43_278	body points num  19 , save.
debug	2025-08-27 18:14:43_307	receive a compressed Image, format is :jpeg,  size if :52127
debug	2025-08-27 18:14:43_319	1 body to draw.
debug	2025-08-27 18:14:43_320	receive a body
debug	2025-08-27 18:14:43_320	body points num  19 , save.
debug	2025-08-27 18:14:43_337	interval not reach, ignor.
debug	2025-08-27 18:14:43_338	receive a body
debug	2025-08-27 18:14:43_367	interval not reach, ignor.
debug	2025-08-27 18:14:43_368	receive a body
debug	2025-08-27 18:14:43_398	interval not reach, ignor.
debug	2025-08-27 18:14:43_428	receive a compressed Image, format is :jpeg,  size if :52029
debug	2025-08-27 18:14:43_440	1 body to draw.
debug	2025-08-27 18:14:43_442	receive a body
debug	2025-08-27 18:14:43_442	body points num  19 , save.
debug	2025-08-27 18:14:43_458	interval not reach, ignor.
debug	2025-08-27 18:14:43_459	receive a body
debug	2025-08-27 18:14:43_459	body points num  19 , save.
debug	2025-08-27 18:14:43_489	interval not reach, ignor.
debug	2025-08-27 18:14:43_489	receive a body
debug	2025-08-27 18:14:43_489	body points num  19 , save.
debug	2025-08-27 18:14:43_519	interval not reach, ignor.
debug	2025-08-27 18:14:43_519	receive a body
debug	2025-08-27 18:14:43_549	receive a compressed Image, format is :jpeg,  size if :52658
debug	2025-08-27 18:14:43_561	1 body to draw.
debug	2025-08-27 18:14:43_562	receive a body
debug	2025-08-27 18:14:43_563	body points num  19 , save.
debug	2025-08-27 18:14:43_580	interval not reach, ignor.
debug	2025-08-27 18:14:43_580	receive a body
debug	2025-08-27 18:14:43_610	interval not reach, ignor.
debug	2025-08-27 18:14:43_611	receive a body
debug	2025-08-27 18:14:43_640	interval not reach, ignor.
debug	2025-08-27 18:14:43_641	receive a body
debug	2025-08-27 18:14:43_670	receive a compressed Image, format is :jpeg,  size if :52934
debug	2025-08-27 18:14:43_683	1 body to draw.
debug	2025-08-27 18:14:43_684	receive a body
debug	2025-08-27 18:14:43_684	body points num  19 , save.
debug	2025-08-27 18:14:43_701	interval not reach, ignor.
debug	2025-08-27 18:14:43_701	receive a body
debug	2025-08-27 18:14:43_702	body points num  19 , save.
debug	2025-08-27 18:14:43_731	interval not reach, ignor.
debug	2025-08-27 18:14:43_732	receive a body
debug	2025-08-27 18:14:43_732	body points num  19 , save.
debug	2025-08-27 18:14:43_761	interval not reach, ignor.
debug	2025-08-27 18:14:43_762	receive a body
debug	2025-08-27 18:14:43_792	receive a body
debug	2025-08-27 18:14:43_822	receive a compressed Image, format is :jpeg,  size if :51959
debug	2025-08-27 18:14:43_835	1 body to draw.
debug	2025-08-27 18:14:43_837	receive a body
debug	2025-08-27 18:14:43_837	body points num  19 , save.
debug	2025-08-27 18:14:43_852	interval not reach, ignor.
debug	2025-08-27 18:14:43_853	receive a body
debug	2025-08-27 18:14:43_853	body points num  19 , save.
debug	2025-08-27 18:14:43_883	interval not reach, ignor.
debug	2025-08-27 18:14:43_883	receive a body
debug	2025-08-27 18:14:43_883	body points num  19 , save.
debug	2025-08-27 18:14:43_913	interval not reach, ignor.
debug	2025-08-27 18:14:43_913	receive a body
debug	2025-08-27 18:14:43_914	body points num  19 , save.
debug	2025-08-27 18:14:43_943	receive a compressed Image, format is :jpeg,  size if :51719
debug	2025-08-27 18:14:43_955	1 body to draw.
debug	2025-08-27 18:14:43_956	receive a body
debug	2025-08-27 18:14:43_973	interval not reach, ignor.
debug	2025-08-27 18:14:43_974	receive a body
debug	2025-08-27 18:14:43_974	body points num  19 , save.
debug	2025-08-27 18:14:44_004	interval not reach, ignor.
debug	2025-08-27 18:14:44_004	receive a body
debug	2025-08-27 18:14:44_034	interval not reach, ignor.
debug	2025-08-27 18:14:44_035	receive a body
debug	2025-08-27 18:14:44_035	body points num  19 , save.
debug	2025-08-27 18:14:44_064	receive a compressed Image, format is :jpeg,  size if :51425
debug	2025-08-27 18:14:44_077	1 body to draw.
debug	2025-08-27 18:14:44_095	interval not reach, ignor.
debug	2025-08-27 18:14:44_095	receive a body
debug	2025-08-27 18:14:44_096	body points num  19 , save.
debug	2025-08-27 18:14:44_125	interval not reach, ignor.
debug	2025-08-27 18:14:44_125	receive a body
debug	2025-08-27 18:14:44_155	interval not reach, ignor.
debug	2025-08-27 18:14:44_156	receive a body
debug	2025-08-27 18:14:44_156	body points num  19 , save.
debug	2025-08-27 18:14:44_186	receive a compressed Image, format is :jpeg,  size if :51240
debug	2025-08-27 18:14:44_198	1 body to draw.
debug	2025-08-27 18:14:44_199	receive a body
debug	2025-08-27 18:14:44_200	body points num  19 , save.
debug	2025-08-27 18:14:44_216	interval not reach, ignor.
debug	2025-08-27 18:14:44_217	receive a body
debug	2025-08-27 18:14:44_217	body points num  19 , save.
debug	2025-08-27 18:14:44_246	interval not reach, ignor.
debug	2025-08-27 18:14:44_247	receive a body
debug	2025-08-27 18:14:44_247	body points num  19 , save.
debug	2025-08-27 18:14:44_276	interval not reach, ignor.
debug	2025-08-27 18:14:44_277	receive a body
debug	2025-08-27 18:14:44_277	body points num  19 , save.
debug	2025-08-27 18:14:44_307	receive a compressed Image, format is :jpeg,  size if :53088
debug	2025-08-27 18:14:44_319	1 body to draw.
debug	2025-08-27 18:14:44_321	receive a body
debug	2025-08-27 18:14:44_321	body points num  19 , save.
debug	2025-08-27 18:14:44_337	interval not reach, ignor.
debug	2025-08-27 18:14:44_338	receive a body
debug	2025-08-27 18:14:44_338	body points num  19 , save.
debug	2025-08-27 18:14:44_338	body points num  19 , save.
debug	2025-08-27 18:14:44_368	receive a body
debug	2025-08-27 18:14:44_368	body points num  19 , save.
debug	2025-08-27 18:14:44_368	body points num  19 , save.
debug	2025-08-27 18:14:44_398	interval not reach, ignor.
debug	2025-08-27 18:14:44_399	receive a body
debug	2025-08-27 18:14:44_399	body points num  19 , save.
debug	2025-08-27 18:14:44_399	body points num  19 , save.
debug	2025-08-27 18:14:44_428	receive a compressed Image, format is :jpeg,  size if :52026
debug	2025-08-27 18:14:44_441	2 body to draw.
debug	2025-08-27 18:14:44_443	receive a body
debug	2025-08-27 18:14:44_443	body points num  19 , save.
debug	2025-08-27 18:14:44_458	interval not reach, ignor.
debug	2025-08-27 18:14:44_459	receive a body
debug	2025-08-27 18:14:44_459	body points num  19 , save.
debug	2025-08-27 18:14:44_489	interval not reach, ignor.
debug	2025-08-27 18:14:44_489	receive a body
debug	2025-08-27 18:14:44_490	body points num  19 , save.
debug	2025-08-27 18:14:44_490	body points num  19 , save.
debug	2025-08-27 18:14:44_519	interval not reach, ignor.
debug	2025-08-27 18:14:44_519	receive a body
debug	2025-08-27 18:14:44_519	body points num  19 , save.
debug	2025-08-27 18:14:44_520	body points num  19 , save.
debug	2025-08-27 18:14:44_549	receive a compressed Image, format is :jpeg,  size if :52482
debug	2025-08-27 18:14:44_563	2 body to draw.
debug	2025-08-27 18:14:44_564	receive a body
debug	2025-08-27 18:14:44_565	body points num  19 , save.
debug	2025-08-27 18:14:44_580	interval not reach, ignor.
debug	2025-08-27 18:14:44_610	interval not reach, ignor.
debug	2025-08-27 18:14:44_610	receive a body
debug	2025-08-27 18:14:44_611	body points num  19 , save.
debug	2025-08-27 18:14:44_611	body points num  19 , save.
debug	2025-08-27 18:14:44_640	interval not reach, ignor.
debug	2025-08-27 18:14:44_640	receive a body
debug	2025-08-27 18:14:44_641	body points num  19 , save.
debug	2025-08-27 18:14:44_671	receive a compressed Image, format is :jpeg,  size if :52603
debug	2025-08-27 18:14:44_684	1 body to draw.
debug	2025-08-27 18:14:44_688	receive a body
debug	2025-08-27 18:14:44_688	body points num  19 , save.
debug	2025-08-27 18:14:44_701	interval not reach, ignor.
debug	2025-08-27 18:14:44_702	receive a body
debug	2025-08-27 18:14:44_702	body points num  19 , save.
debug	2025-08-27 18:14:44_731	interval not reach, ignor.
debug	2025-08-27 18:14:44_732	receive a body
debug	2025-08-27 18:14:44_732	body points num  19 , save.
debug	2025-08-27 18:14:44_762	interval not reach, ignor.
debug	2025-08-27 18:14:44_762	receive a body
debug	2025-08-27 18:14:44_762	body points num  19 , save.
debug	2025-08-27 18:14:44_792	receive a compressed Image, format is :jpeg,  size if :52834
debug	2025-08-27 18:14:44_803	1 body to draw.
debug	2025-08-27 18:14:44_805	receive a body
debug	2025-08-27 18:14:44_805	body points num  19 , save.
debug	2025-08-27 18:14:44_822	interval not reach, ignor.
debug	2025-08-27 18:14:44_822	receive a body
debug	2025-08-27 18:14:44_823	body points num  19 , save.
debug	2025-08-27 18:14:44_852	interval not reach, ignor.
debug	2025-08-27 18:14:44_853	receive a body
debug	2025-08-27 18:14:44_853	body points num  19 , save.
debug	2025-08-27 18:14:44_883	interval not reach, ignor.
debug	2025-08-27 18:14:44_883	receive a body
debug	2025-08-27 18:14:44_883	body points num  19 , save.
debug	2025-08-27 18:14:44_913	receive a compressed Image, format is :jpeg,  size if :52456
debug	2025-08-27 18:14:44_925	1 body to draw.
debug	2025-08-27 18:14:44_927	receive a body
debug	2025-08-27 18:14:44_927	body points num  19 , save.
debug	2025-08-27 18:14:44_927	body points num  19 , save.
debug	2025-08-27 18:14:44_943	receive a body
debug	2025-08-27 18:14:44_944	body points num  19 , save.
debug	2025-08-27 18:14:44_944	body points num  19 , save.
debug	2025-08-27 18:14:44_975	interval not reach, ignor.
debug	2025-08-27 18:14:44_975	receive a body
debug	2025-08-27 18:14:44_976	body points num  19 , save.
debug	2025-08-27 18:14:45_004	interval not reach, ignor.
debug	2025-08-27 18:14:45_004	receive a body
debug	2025-08-27 18:14:45_004	body points num  19 , save.
debug	2025-08-27 18:14:45_034	receive a compressed Image, format is :jpeg,  size if :51634
debug	2025-08-27 18:14:45_046	1 body to draw.
debug	2025-08-27 18:14:45_048	receive a body
debug	2025-08-27 18:14:45_048	body points num  19 , save.
debug	2025-08-27 18:14:45_064	interval not reach, ignor.
debug	2025-08-27 18:14:45_065	receive a body
debug	2025-08-27 18:14:45_065	body points num  19 , save.
debug	2025-08-27 18:14:45_095	interval not reach, ignor.
debug	2025-08-27 18:14:45_095	receive a body
debug	2025-08-27 18:14:45_095	body points num  19 , save.
debug	2025-08-27 18:14:45_095	body points num  19 , save.
debug	2025-08-27 18:14:45_125	interval not reach, ignor.
debug	2025-08-27 18:14:45_155	receive a compressed Image, format is :jpeg,  size if :51165
debug	2025-08-27 18:14:45_167	2 body to draw.
debug	2025-08-27 18:14:45_168	receive a body
debug	2025-08-27 18:14:45_169	body points num  19 , save.
debug	2025-08-27 18:14:45_169	body points num  19 , save.
debug	2025-08-27 18:14:45_186	interval not reach, ignor.
debug	2025-08-27 18:14:45_186	receive a body
debug	2025-08-27 18:14:45_186	body points num  19 , save.
debug	2025-08-27 18:14:45_216	interval not reach, ignor.
debug	2025-08-27 18:14:45_216	receive a body
debug	2025-08-27 18:14:45_217	body points num  19 , save.
debug	2025-08-27 18:14:45_246	interval not reach, ignor.
debug	2025-08-27 18:14:45_247	receive a body
debug	2025-08-27 18:14:45_247	body points num  19 , save.
debug	2025-08-27 18:14:45_247	body points num  19 , save.
debug	2025-08-27 18:14:45_277	receive a compressed Image, format is :jpeg,  size if :51004
debug	2025-08-27 18:14:45_288	2 body to draw.
debug	2025-08-27 18:14:45_291	receive a body
debug	2025-08-27 18:14:45_291	body points num  19 , save.
debug	2025-08-27 18:14:45_307	interval not reach, ignor.
debug	2025-08-27 18:14:45_307	receive a body
debug	2025-08-27 18:14:45_307	body points num  19 , save.
debug	2025-08-27 18:14:45_337	interval not reach, ignor.
debug	2025-08-27 18:14:45_338	receive a body
debug	2025-08-27 18:14:45_338	body points num  19 , save.
debug	2025-08-27 18:14:45_367	interval not reach, ignor.
debug	2025-08-27 18:14:45_368	receive a body
debug	2025-08-27 18:14:45_368	body points num  19 , save.
debug	2025-08-27 18:14:45_398	receive a compressed Image, format is :jpeg,  size if :50155
debug	2025-08-27 18:14:45_409	1 body to draw.
debug	2025-08-27 18:14:45_411	receive a body
debug	2025-08-27 18:14:45_411	body points num  19 , save.
debug	2025-08-27 18:14:45_428	interval not reach, ignor.
debug	2025-08-27 18:14:45_428	receive a body
debug	2025-08-27 18:14:45_429	body points num  19 , save.
debug	2025-08-27 18:14:45_458	interval not reach, ignor.
debug	2025-08-27 18:14:45_459	receive a body
debug	2025-08-27 18:14:45_459	body points num  19 , save.
debug	2025-08-27 18:14:45_489	receive a body
debug	2025-08-27 18:14:45_489	body points num  19 , save.
debug	2025-08-27 18:14:45_519	receive a compressed Image, format is :jpeg,  size if :49895
debug	2025-08-27 18:14:45_532	1 body to draw.
debug	2025-08-27 18:14:45_534	receive a body
debug	2025-08-27 18:14:45_534	body points num  19 , save.
debug	2025-08-27 18:14:45_534	body points num  19 , save.
debug	2025-08-27 18:14:45_549	interval not reach, ignor.
debug	2025-08-27 18:14:45_550	receive a body
debug	2025-08-27 18:14:45_550	body points num  19 , save.
debug	2025-08-27 18:14:45_551	body points num  19 , save.
debug	2025-08-27 18:14:45_579	interval not reach, ignor.
debug	2025-08-27 18:14:45_580	receive a body
debug	2025-08-27 18:14:45_580	body points num  19 , save.
debug	2025-08-27 18:14:45_580	body points num  19 , save.
debug	2025-08-27 18:14:45_610	interval not reach, ignor.
debug	2025-08-27 18:14:45_610	receive a body
debug	2025-08-27 18:14:45_611	body points num  19 , save.
debug	2025-08-27 18:14:45_611	body points num  19 , save.
debug	2025-08-27 18:14:45_640	receive a compressed Image, format is :jpeg,  size if :49609
debug	2025-08-27 18:14:45_652	2 body to draw.
debug	2025-08-27 18:14:45_653	receive a body
debug	2025-08-27 18:14:45_654	body points num  19 , save.
debug	2025-08-27 18:14:45_654	body points num  19 , save.
debug	2025-08-27 18:14:45_670	interval not reach, ignor.
debug	2025-08-27 18:14:45_671	receive a body
debug	2025-08-27 18:14:45_671	body points num  19 , save.
debug	2025-08-27 18:14:45_671	body points num  19 , save.
debug	2025-08-27 18:14:45_701	interval not reach, ignor.
debug	2025-08-27 18:14:45_701	receive a body
debug	2025-08-27 18:14:45_701	body points num  19 , save.
debug	2025-08-27 18:14:45_701	body points num  19 , save.
debug	2025-08-27 18:14:45_731	interval not reach, ignor.
debug	2025-08-27 18:14:45_761	receive a compressed Image, format is :jpeg,  size if :49610
debug	2025-08-27 18:14:45_773	2 body to draw.
debug	2025-08-27 18:14:45_776	receive a body
debug	2025-08-27 18:14:45_777	body points num  19 , save.
debug	2025-08-27 18:14:45_777	body points num  19 , save.
debug	2025-08-27 18:14:45_792	interval not reach, ignor.
debug	2025-08-27 18:14:45_792	receive a body
debug	2025-08-27 18:14:45_792	body points num  19 , save.
debug	2025-08-27 18:14:45_792	body points num  19 , save.
debug	2025-08-27 18:14:45_822	interval not reach, ignor.
debug	2025-08-27 18:14:45_822	receive a body
debug	2025-08-27 18:14:45_823	body points num  19 , save.
debug	2025-08-27 18:14:45_823	body points num  19 , save.
debug	2025-08-27 18:14:45_852	interval not reach, ignor.
debug	2025-08-27 18:14:45_853	receive a body
debug	2025-08-27 18:14:45_853	body points num  19 , save.
debug	2025-08-27 18:14:45_853	body points num  19 , save.
debug	2025-08-27 18:14:45_883	receive a compressed Image, format is :jpeg,  size if :49217
debug	2025-08-27 18:14:45_895	2 body to draw.
debug	2025-08-27 18:14:45_896	receive a body
debug	2025-08-27 18:14:45_897	body points num  19 , save.
debug	2025-08-27 18:14:45_897	body points num  19 , save.
debug	2025-08-27 18:14:45_913	interval not reach, ignor.
debug	2025-08-27 18:14:45_913	receive a body
debug	2025-08-27 18:14:45_914	body points num  19 , save.
debug	2025-08-27 18:14:45_914	body points num  19 , save.
debug	2025-08-27 18:14:45_943	interval not reach, ignor.
debug	2025-08-27 18:14:45_943	receive a body
debug	2025-08-27 18:14:45_944	body points num  19 , save.
debug	2025-08-27 18:14:45_944	body points num  19 , save.
debug	2025-08-27 18:14:45_974	interval not reach, ignor.
debug	2025-08-27 18:14:45_974	receive a body
debug	2025-08-27 18:14:45_974	body points num  19 , save.
debug	2025-08-27 18:14:45_974	body points num  19 , save.
debug	2025-08-27 18:14:46_004	receive a compressed Image, format is :jpeg,  size if :48909
debug	2025-08-27 18:14:46_015	2 body to draw.
debug	2025-08-27 18:14:46_017	receive a body
debug	2025-08-27 18:14:46_017	body points num  19 , save.
debug	2025-08-27 18:14:46_018	body points num  19 , save.
debug	2025-08-27 18:14:46_034	interval not reach, ignor.
debug	2025-08-27 18:14:46_034	receive a body
debug	2025-08-27 18:14:46_035	body points num  19 , save.
debug	2025-08-27 18:14:46_035	body points num  19 , save.
debug	2025-08-27 18:14:46_065	interval not reach, ignor.
debug	2025-08-27 18:14:46_065	receive a body
debug	2025-08-27 18:14:46_065	body points num  19 , save.
debug	2025-08-27 18:14:46_065	body points num  19 , save.
debug	2025-08-27 18:14:46_095	receive a body
debug	2025-08-27 18:14:46_095	body points num  19 , save.
debug	2025-08-27 18:14:46_095	body points num  19 , save.
debug	2025-08-27 18:14:46_125	receive a compressed Image, format is :jpeg,  size if :49067
debug	2025-08-27 18:14:46_138	2 body to draw.
debug	2025-08-27 18:14:46_139	receive a body
debug	2025-08-27 18:14:46_140	body points num  19 , save.
debug	2025-08-27 18:14:46_140	body points num  19 , save.
debug	2025-08-27 18:14:46_156	interval not reach, ignor.
debug	2025-08-27 18:14:46_156	receive a body
debug	2025-08-27 18:14:46_156	body points num  19 , save.
debug	2025-08-27 18:14:46_157	body points num  19 , save.
debug	2025-08-27 18:14:46_186	interval not reach, ignor.
debug	2025-08-27 18:14:46_186	receive a body
debug	2025-08-27 18:14:46_187	body points num  19 , save.
debug	2025-08-27 18:14:46_187	body points num  19 , save.
debug	2025-08-27 18:14:46_216	interval not reach, ignor.
debug	2025-08-27 18:14:46_216	receive a body
debug	2025-08-27 18:14:46_217	body points num  19 , save.
debug	2025-08-27 18:14:46_217	body points num  19 , save.
debug	2025-08-27 18:14:46_246	receive a compressed Image, format is :jpeg,  size if :48886
debug	2025-08-27 18:14:46_259	2 body to draw.
debug	2025-08-27 18:14:46_262	receive a body
debug	2025-08-27 18:14:46_262	body points num  19 , save.
debug	2025-08-27 18:14:46_262	body points num  19 , save.
debug	2025-08-27 18:14:46_277	interval not reach, ignor.
debug	2025-08-27 18:14:46_277	receive a body
debug	2025-08-27 18:14:46_277	body points num  19 , save.
debug	2025-08-27 18:14:46_278	body points num  19 , save.
debug	2025-08-27 18:14:46_307	interval not reach, ignor.
debug	2025-08-27 18:14:46_337	interval not reach, ignor.
debug	2025-08-27 18:14:46_337	receive a body
debug	2025-08-27 18:14:46_338	body points num  19 , save.
debug	2025-08-27 18:14:46_338	body points num  19 , save.
debug	2025-08-27 18:14:46_367	receive a compressed Image, format is :jpeg,  size if :48763
debug	2025-08-27 18:14:46_383	2 body to draw.
debug	2025-08-27 18:14:46_385	receive a body
debug	2025-08-27 18:14:46_385	body points num  19 , save.
debug	2025-08-27 18:14:46_386	body points num  19 , save.
debug	2025-08-27 18:14:46_398	interval not reach, ignor.
debug	2025-08-27 18:14:46_398	receive a body
debug	2025-08-27 18:14:46_399	body points num  19 , save.
debug	2025-08-27 18:14:46_399	body points num  19 , save.
debug	2025-08-27 18:14:46_428	interval not reach, ignor.
debug	2025-08-27 18:14:46_428	receive a body
debug	2025-08-27 18:14:46_429	body points num  19 , save.
debug	2025-08-27 18:14:46_429	body points num  19 , save.
debug	2025-08-27 18:14:46_459	interval not reach, ignor.
debug	2025-08-27 18:14:46_459	receive a body
debug	2025-08-27 18:14:46_460	body points num  19 , save.
debug	2025-08-27 18:14:46_460	body points num  19 , save.
debug	2025-08-27 18:14:46_489	receive a compressed Image, format is :jpeg,  size if :48541
debug	2025-08-27 18:14:46_500	2 body to draw.
debug	2025-08-27 18:14:46_502	receive a body
debug	2025-08-27 18:14:46_503	body points num  19 , save.
debug	2025-08-27 18:14:46_503	body points num  19 , save.
debug	2025-08-27 18:14:46_519	interval not reach, ignor.
debug	2025-08-27 18:14:46_519	receive a body
debug	2025-08-27 18:14:46_520	body points num  19 , save.
debug	2025-08-27 18:14:46_520	body points num  19 , save.
debug	2025-08-27 18:14:46_549	interval not reach, ignor.
debug	2025-08-27 18:14:46_550	receive a body
debug	2025-08-27 18:14:46_550	body points num  19 , save.
debug	2025-08-27 18:14:46_550	body points num  19 , save.
debug	2025-08-27 18:14:46_579	interval not reach, ignor.
debug	2025-08-27 18:14:46_580	receive a body
debug	2025-08-27 18:14:46_580	body points num  19 , save.
debug	2025-08-27 18:14:46_580	body points num  19 , save.
debug	2025-08-27 18:14:46_610	receive a compressed Image, format is :jpeg,  size if :48884
debug	2025-08-27 18:14:46_621	2 body to draw.
debug	2025-08-27 18:14:46_623	receive a body
debug	2025-08-27 18:14:46_623	body points num  19 , save.
debug	2025-08-27 18:14:46_623	body points num  19 , save.
debug	2025-08-27 18:14:46_640	receive a body
debug	2025-08-27 18:14:46_641	body points num  19 , save.
debug	2025-08-27 18:14:46_641	body points num  19 , save.
debug	2025-08-27 18:14:46_671	interval not reach, ignor.
debug	2025-08-27 18:14:46_671	receive a body
debug	2025-08-27 18:14:46_671	body points num  19 , save.
debug	2025-08-27 18:14:46_672	body points num  19 , save.
debug	2025-08-27 18:14:46_701	interval not reach, ignor.
debug	2025-08-27 18:14:46_701	receive a body
debug	2025-08-27 18:14:46_702	body points num  19 , save.
debug	2025-08-27 18:14:46_702	body points num  19 , save.
debug	2025-08-27 18:14:46_731	receive a compressed Image, format is :jpeg,  size if :48421
debug	2025-08-27 18:14:46_743	2 body to draw.
debug	2025-08-27 18:14:46_745	receive a body
debug	2025-08-27 18:14:46_745	body points num  19 , save.
debug	2025-08-27 18:14:46_762	interval not reach, ignor.
debug	2025-08-27 18:14:46_763	receive a body
debug	2025-08-27 18:14:46_763	body points num  19 , save.
debug	2025-08-27 18:14:46_792	interval not reach, ignor.
debug	2025-08-27 18:14:46_792	receive a body
debug	2025-08-27 18:14:46_792	body points num  19 , save.
debug	2025-08-27 18:14:46_822	interval not reach, ignor.
debug	2025-08-27 18:14:46_852	receive a compressed Image, format is :jpeg,  size if :47772
debug	2025-08-27 18:14:46_864	1 body to draw.
debug	2025-08-27 18:14:46_865	receive a body
debug	2025-08-27 18:14:46_865	body points num  19 , save.
debug	2025-08-27 18:14:46_883	interval not reach, ignor.
debug	2025-08-27 18:14:46_883	receive a body
debug	2025-08-27 18:14:46_883	body points num  19 , save.
debug	2025-08-27 18:14:46_913	interval not reach, ignor.
debug	2025-08-27 18:14:46_913	receive a body
debug	2025-08-27 18:14:46_914	body points num  19 , save.
debug	2025-08-27 18:14:46_943	interval not reach, ignor.
debug	2025-08-27 18:14:46_943	receive a body
debug	2025-08-27 18:14:46_944	body points num  19 , save.
debug	2025-08-27 18:14:46_974	receive a compressed Image, format is :jpeg,  size if :47720
debug	2025-08-27 18:14:46_985	1 body to draw.
debug	2025-08-27 18:14:46_987	receive a body
debug	2025-08-27 18:14:46_987	body points num  19 , save.
debug	2025-08-27 18:14:47_004	interval not reach, ignor.
debug	2025-08-27 18:14:47_004	receive a body
debug	2025-08-27 18:14:47_005	body points num  19 , save.
debug	2025-08-27 18:14:47_034	interval not reach, ignor.
debug	2025-08-27 18:14:47_035	receive a body
debug	2025-08-27 18:14:47_036	body points num  19 , save.
debug	2025-08-27 18:14:47_064	interval not reach, ignor.
debug	2025-08-27 18:14:47_065	receive a body
debug	2025-08-27 18:14:47_065	body points num  19 , save.
debug	2025-08-27 18:14:47_095	receive a compressed Image, format is :jpeg,  size if :47177
debug	2025-08-27 18:14:47_106	1 body to draw.
debug	2025-08-27 18:14:47_107	receive a body
debug	2025-08-27 18:14:47_108	body points num  19 , save.
debug	2025-08-27 18:14:47_125	interval not reach, ignor.
debug	2025-08-27 18:14:47_125	receive a body
debug	2025-08-27 18:14:47_126	body points num  19 , save.
debug	2025-08-27 18:14:47_155	interval not reach, ignor.
debug	2025-08-27 18:14:47_156	receive a body
debug	2025-08-27 18:14:47_156	body points num  19 , save.
debug	2025-08-27 18:14:47_186	interval not reach, ignor.
debug	2025-08-27 18:14:47_186	receive a body
debug	2025-08-27 18:14:47_187	body points num  19 , save.
debug	2025-08-27 18:14:47_216	receive a body
debug	2025-08-27 18:14:47_216	body points num  19 , save.
debug	2025-08-27 18:14:47_246	receive a compressed Image, format is :jpeg,  size if :47490
debug	2025-08-27 18:14:47_258	1 body to draw.
debug	2025-08-27 18:14:47_260	receive a body
debug	2025-08-27 18:14:47_260	body points num  19 , save.
debug	2025-08-27 18:14:47_277	interval not reach, ignor.
